customer_id,recency,frequency,monetary_value,R_Score,F_Score,M_Score,RFM_Value,Customer_Profile
2367,25,6,4188,3,3,4,334,Silver Customer
2368,74,6,4675,2,3,4,234,Gold Customer
2369,1,8,6854,4,4,4,444,Platinum Customer
2370,20,3,1902,3,1,2,312,Silver Customer
2371,93,5,2642,1,2,2,122,Bronze Customer
2372,0,9,3031,4,4,3,443,Platinum Customer
2373,45,4,2381,2,1,2,212,Gold Customer
2374,14,7,5300,3,3,4,334,Silver Customer
2375,43,7,5641,2,3,4,234,Gold Customer
2377,7,5,4707,4,2,4,424,Platinum Customer
2378,10,5,2777,3,2,2,322,Silver Customer
2379,3,11,8252,4,4,4,444,Platinum Customer
2380,42,6,4015,2,3,3,233,Gold Customer
2381,29,7,2731,3,3,2,332,Silver Customer
2382,38,7,1301,2,3,1,231,Gold Customer
2383,21,9,5876,3,4,4,344,Silver Customer
2384,59,6,3796,2,3,3,233,Gold Customer
2385,31,8,4797,3,4,4,344,Silver Customer
2386,12,7,5453,3,3,4,334,Silver Customer
2388,113,7,5387,1,3,4,134,Bronze Customer
2389,8,3,1030,4,1,1,411,Silver Customer
2390,69,6,4636,2,3,4,234,Gold Customer
2391,12,10,5862,3,4,4,344,Silver Customer
2392,26,5,1547,3,2,1,321,Silver Customer
2393,122,2,192,1,1,1,111,Bronze Customer
2396,0,4,2198,4,1,2,412,Platinum Customer
2397,53,9,4002,2,4,3,243,Gold Customer
2399,38,6,2724,2,3,2,232,Gold Customer
2400,19,8,5205,3,4,4,344,Silver Customer
2402,78,3,788,1,1,1,111,Bronze Customer
2403,150,5,965,1,2,1,121,Bronze Customer
2404,187,5,2978,1,2,3,123,Bronze Customer
2410,36,6,3695,2,3,3,233,Gold Customer
2411,223,4,3483,1,1,3,113,Bronze Customer
2412,17,6,3903,3,3,3,333,Silver Customer
2413,58,7,4523,2,3,4,234,Gold Customer
2415,43,5,1844,2,2,2,222,Gold Customer
2416,222,2,300,1,1,1,111,Bronze Customer
2418,2,7,5457,4,3,4,434,Platinum Customer
2419,51,8,2702,2,4,2,242,Gold Customer
2420,139,3,1749,1,1,1,111,Bronze Customer
2421,0,6,409,4,3,1,431,Platinum Customer
2422,32,5,2606,3,2,2,322,Silver Customer
2423,59,1,50,2,1,1,211,Gold Customer
2429,222,3,2883,1,1,3,113,Bronze Customer
2431,218,2,167,1,1,1,111,Bronze Customer
2432,40,5,2073,2,2,2,222,Gold Customer
2435,123,5,2656,1,2,2,122,Bronze Customer
2436,16,4,1700,3,1,1,311,Gold Customer
2437,198,2,375,1,1,1,111,Bronze Customer
2438,27,7,3058,3,3,3,333,Silver Customer
2440,53,4,1131,2,1,1,211,Gold Customer
2442,80,6,2619,1,3,2,132,Bronze Customer
2443,12,6,3040,3,3,3,333,Silver Customer
2444,44,4,3270,2,1,3,213,Gold Customer
2445,17,5,2205,3,2,2,322,Silver Customer
2448,6,6,2580,4,3,2,432,Platinum Customer
2450,40,2,2365,2,1,2,212,Gold Customer
2451,17,3,1602,3,1,1,311,Gold Customer
2452,9,4,1147,3,1,1,311,Gold Customer
2453,56,6,2587,2,3,2,232,Gold Customer
2454,29,10,6272,3,4,4,344,Silver Customer
2457,52,6,2757,2,3,2,232,Gold Customer
2458,4,7,7756,4,3,4,434,Platinum Customer
2459,53,11,4737,2,4,4,244,Gold Customer
2460,50,4,1204,2,1,1,211,Gold Customer
2462,24,6,3506,3,3,3,333,Silver Customer
2463,64,8,5972,2,4,4,244,Gold Customer
2464,2,13,7817,4,4,4,444,Platinum Customer
2466,19,5,1576,3,2,1,321,Silver Customer
2467,21,5,1961,3,2,2,322,Silver Customer
2468,21,9,6900,3,4,4,344,Silver Customer
2471,13,5,2490,3,2,2,322,Silver Customer
2472,85,6,4181,1,3,4,134,Bronze Customer
2474,64,7,4958,2,3,4,234,Gold Customer
2476,14,14,7493,3,4,4,344,Silver Customer
2477,40,1,802,2,1,1,211,Gold Customer
2478,114,6,2231,1,3,2,132,Bronze Customer
2479,2,6,1732,4,3,1,431,Platinum Customer
2480,42,5,3382,2,2,3,223,Gold Customer
2481,20,7,3836,3,3,3,333,Silver Customer
2482,232,3,1400,1,1,1,111,Bronze Customer
2484,24,5,2143,3,2,2,322,Silver Customer
2486,229,2,1185,1,1,1,111,Bronze Customer
2487,98,4,2180,1,1,2,112,Bronze Customer
2488,18,6,2774,3,3,2,332,Silver Customer
2489,40,8,6854,2,4,4,244,Gold Customer
2491,105,5,1588,1,2,1,121,Bronze Customer
2492,7,10,8437,4,4,4,444,Platinum Customer
2493,54,3,2302,2,1,2,212,Gold Customer
2494,95,7,3632,1,3,3,133,Bronze Customer
2495,31,8,2232,3,4,2,342,Silver Customer
2496,196,5,707,1,2,1,121,Bronze Customer
2497,46,4,2981,2,1,3,213,Gold Customer
2498,7,8,3423,4,4,3,443,Platinum Customer
2499,175,3,2160,1,1,2,112,Bronze Customer
2500,23,3,766,3,1,1,311,Gold Customer
2501,18,7,1813,3,3,2,332,Silver Customer
2502,14,5,2014,3,2,2,322,Silver Customer
2503,108,4,2609,1,1,2,112,Bronze Customer
2505,12,9,3340,3,4,3,343,Silver Customer
2507,47,4,3467,2,1,3,213,Gold Customer
2509,25,8,3812,3,4,3,343,Silver Customer
2510,111,6,5681,1,3,4,134,Bronze Customer
2511,32,4,2152,3,1,2,312,Silver Customer
2513,106,7,3831,1,3,3,133,Bronze Customer
2514,46,3,1853,2,1,2,212,Gold Customer
2516,83,3,825,1,1,1,111,Bronze Customer
2517,145,3,2945,1,1,3,113,Bronze Customer
2519,108,4,456,1,1,1,111,Bronze Customer
2520,11,5,2283,3,2,2,322,Silver Customer
2521,208,3,2105,1,1,2,112,Bronze Customer
2523,14,9,4572,3,4,4,344,Silver Customer
2524,184,6,2222,1,3,2,132,Bronze Customer
2525,303,1,217,1,1,1,111,Bronze Customer
2526,53,6,2467,2,3,2,232,Gold Customer
2528,25,7,4870,3,3,4,334,Silver Customer
2529,98,7,4083,1,3,3,133,Bronze Customer
2530,9,6,1691,3,3,1,331,Silver Customer
2531,5,7,3162,4,3,3,433,Platinum Customer
2533,18,3,1710,3,1,1,311,Gold Customer
2534,45,7,1900,2,3,2,232,Gold Customer
2535,14,6,3065,3,3,3,333,Silver Customer
2536,7,6,4622,4,3,4,434,Platinum Customer
2539,40,5,2862,2,2,3,223,Gold Customer
2541,20,2,1918,3,1,2,312,Silver Customer
2542,43,7,6559,2,3,4,234,Gold Customer
2544,32,6,3044,3,3,3,333,Silver Customer
2545,117,3,1970,1,1,2,112,Bronze Customer
2546,19,4,974,3,1,1,311,Gold Customer
2547,184,3,703,1,1,1,111,Bronze Customer
2549,57,4,2211,2,1,2,212,Gold Customer
2550,11,5,3128,3,2,3,323,Silver Customer
2555,1,5,5495,4,2,4,424,Platinum Customer
2559,12,6,2187,3,3,2,332,Silver Customer
2562,101,7,3848,1,3,3,133,Bronze Customer
2564,47,5,1144,2,2,1,221,Gold Customer
2565,29,9,7496,3,4,4,344,Silver Customer
2566,17,10,3154,3,4,3,343,Silver Customer
2567,71,4,1829,2,1,2,212,Gold Customer
2568,72,4,1232,2,1,1,211,Gold Customer
2569,75,7,3935,2,3,3,233,Gold Customer
2570,93,8,4420,1,4,4,144,Bronze Customer
2571,45,3,2222,2,1,2,212,Gold Customer
2572,79,8,4558,1,4,4,144,Bronze Customer
2575,10,5,2118,3,2,2,322,Silver Customer
2576,78,7,2522,1,3,2,132,Bronze Customer
2578,38,4,1955,2,1,2,212,Gold Customer
2579,49,3,788,2,1,1,211,Gold Customer
2582,52,5,2912,2,2,3,223,Gold Customer
2583,92,4,2652,1,1,2,112,Bronze Customer
2586,19,3,1145,3,1,1,311,Gold Customer
2590,50,6,5483,2,3,4,234,Gold Customer
2592,37,8,6490,2,4,4,244,Gold Customer
2593,60,4,937,2,1,1,211,Gold Customer
2594,91,6,4895,1,3,4,134,Bronze Customer
2597,5,6,4017,4,3,3,433,Platinum Customer
2598,87,5,3931,1,2,3,123,Bronze Customer
2599,53,6,2866,2,3,3,233,Gold Customer
2600,171,3,3233,1,1,3,113,Bronze Customer
2601,36,8,4582,2,4,4,244,Gold Customer
2602,71,8,4240,2,4,4,244,Gold Customer
2603,14,7,4657,3,3,4,334,Silver Customer
2604,86,6,2795,1,3,2,132,Bronze Customer
2605,115,5,4346,1,2,4,124,Bronze Customer
2606,5,10,4718,4,4,4,444,Platinum Customer
2607,5,8,1943,4,4,2,442,Platinum Customer
2608,17,7,1553,3,3,1,331,Silver Customer
2609,187,7,2569,1,3,2,132,Bronze Customer
2610,112,8,5598,1,4,4,144,Bronze Customer
2611,2,7,2609,4,3,2,432,Platinum Customer
2612,209,2,1145,1,1,1,111,Bronze Customer
2619,76,2,2659,2,1,2,212,Gold Customer
2620,30,8,4919,3,4,4,344,Silver Customer
2621,9,7,3235,3,3,3,333,Silver Customer
2622,16,7,3800,3,3,3,333,Silver Customer
2623,10,4,3633,3,1,3,313,Silver Customer
2624,27,4,2083,3,1,2,312,Silver Customer
2625,84,4,1764,1,1,1,111,Bronze Customer
2626,41,4,2023,2,1,2,212,Gold Customer
2627,33,6,4375,3,3,4,334,Silver Customer
2628,173,4,1808,1,1,2,112,Bronze Customer
2629,44,6,5174,2,3,4,234,Gold Customer
2631,27,3,866,3,1,1,311,Gold Customer
2634,189,3,798,1,1,1,111,Bronze Customer
2635,68,8,5178,2,4,4,244,Gold Customer
2636,30,3,407,3,1,1,311,Gold Customer
2637,54,11,11222,2,4,4,244,Gold Customer
2638,83,9,4047,1,4,3,143,Bronze Customer
2639,31,5,3676,3,2,3,323,Silver Customer
2644,60,2,1607,2,1,1,211,Gold Customer
2645,32,6,1500,3,3,1,331,Silver Customer
2646,119,5,2013,1,2,2,122,Bronze Customer
2649,129,4,3870,1,1,3,113,Bronze Customer
2650,25,6,2394,3,3,2,332,Silver Customer
2651,15,8,6148,3,4,4,344,Silver Customer
2653,3,9,7365,4,4,4,444,Platinum Customer
2654,108,9,5504,1,4,4,144,Bronze Customer
2655,157,6,4527,1,3,4,134,Bronze Customer
2659,0,12,8143,4,4,4,444,Platinum Customer
2661,8,5,3638,4,2,3,423,Platinum Customer
2662,62,9,6500,2,4,4,244,Gold Customer
2663,164,5,2037,1,2,2,122,Bronze Customer
2665,30,3,3383,3,1,3,313,Silver Customer
2666,256,4,1424,1,1,1,111,Bronze Customer
2667,98,5,2515,1,2,2,122,Bronze Customer
2668,61,5,1542,2,2,1,221,Gold Customer
2669,48,3,1280,2,1,1,211,Gold Customer
2670,58,3,1311,2,1,1,211,Gold Customer
2672,15,8,2415,3,4,2,342,Silver Customer
2674,44,5,3478,2,2,3,223,Gold Customer
2675,95,5,2643,1,2,2,122,Bronze Customer
2676,5,6,2943,4,3,3,433,Platinum Customer
2678,113,5,2932,1,2,3,123,Bronze Customer
2679,85,6,3337,1,3,3,133,Bronze Customer
2680,16,9,3560,3,4,3,343,Silver Customer
2681,50,5,2561,2,2,2,222,Gold Customer
2682,38,8,3092,2,4,3,243,Gold Customer
2684,38,9,6337,2,4,4,244,Gold Customer
2686,24,11,6119,3,4,4,344,Silver Customer
2687,17,7,3107,3,3,3,333,Silver Customer
2688,88,3,1017,1,1,1,111,Bronze Customer
2690,109,4,1082,1,1,1,111,Bronze Customer
2691,60,8,3088,2,4,3,243,Gold Customer
2692,40,3,854,2,1,1,211,Gold Customer
2693,1,6,2772,4,3,2,432,Platinum Customer
2694,29,4,1536,3,1,1,311,Gold Customer
2695,4,8,8104,4,4,4,444,Platinum Customer
2698,12,7,3987,3,3,3,333,Silver Customer
2699,60,5,1757,2,2,1,221,Gold Customer
2701,52,9,4863,2,4,4,244,Gold Customer
2702,19,8,7613,3,4,4,344,Silver Customer
2704,235,3,513,1,1,1,111,Bronze Customer
2705,2,8,5470,4,4,4,444,Platinum Customer
2706,123,3,1343,1,1,1,111,Bronze Customer
2707,43,3,1323,2,1,1,211,Gold Customer
2711,63,6,2814,2,3,3,233,Gold Customer
2712,16,6,4116,3,3,4,334,Silver Customer
2713,0,2,755,4,1,1,411,Silver Customer
2714,8,5,1252,4,2,1,421,Platinum Customer
2715,104,5,3221,1,2,3,123,Bronze Customer
2717,41,9,4465,2,4,4,244,Gold Customer
2719,10,3,1101,3,1,1,311,Gold Customer
2720,148,4,902,1,1,1,111,Bronze Customer
2723,40,8,6590,2,4,4,244,Gold Customer
2724,142,4,1980,1,1,2,112,Bronze Customer
2725,176,4,353,1,1,1,111,Bronze Customer
2726,27,9,5184,3,4,4,344,Silver Customer
2727,49,5,4757,2,2,4,224,Gold Customer
2728,7,8,4054,4,4,3,443,Platinum Customer
2730,4,7,1604,4,3,1,431,Platinum Customer
2731,3,4,1513,4,1,1,411,Silver Customer
2732,16,9,2787,3,4,2,342,Silver Customer
2733,28,9,7827,3,4,4,344,Silver Customer
2735,148,2,836,1,1,1,111,Bronze Customer
2738,59,5,1252,2,2,1,221,Gold Customer
2739,242,2,456,1,1,1,111,Bronze Customer
2740,26,8,4905,3,4,4,344,Silver Customer
2741,19,3,2316,3,1,2,312,Silver Customer
2742,95,3,2031,1,1,2,112,Bronze Customer
2743,46,2,1428,2,1,1,211,Gold Customer
2744,125,3,1264,1,1,1,111,Bronze Customer
2745,267,2,2772,1,1,2,112,Bronze Customer
2746,8,3,2316,4,1,2,412,Platinum Customer
2748,6,4,2059,4,1,2,412,Platinum Customer
2749,34,1,327,3,1,1,311,Gold Customer
2751,3,8,3819,4,4,3,443,Platinum Customer
2752,12,4,3250,3,1,3,313,Silver Customer
2753,67,11,5203,2,4,4,244,Gold Customer
2754,186,3,3273,1,1,3,113,Bronze Customer
2755,28,11,4904,3,4,4,344,Silver Customer
2759,110,5,3775,1,2,3,123,Bronze Customer
2760,31,4,1617,3,1,1,311,Gold Customer
2761,7,9,5082,4,4,4,444,Platinum Customer
2763,19,9,2910,3,4,3,343,Silver Customer
2766,47,6,6233,2,3,4,234,Gold Customer
2767,48,3,803,2,1,1,211,Gold Customer
2768,23,6,3420,3,3,3,333,Silver Customer
2769,46,6,4177,2,3,4,234,Gold Customer
2770,30,9,10028,3,4,4,344,Silver Customer
2771,44,5,4754,2,2,4,224,Gold Customer
2772,25,5,2446,3,2,2,322,Silver Customer
2773,4,4,2293,4,1,2,412,Platinum Customer
2775,12,6,1922,3,3,2,332,Silver Customer
2777,103,6,3307,1,3,3,133,Bronze Customer
2778,9,5,3348,3,2,3,323,Silver Customer
2780,2,5,3092,4,2,3,423,Platinum Customer
2781,73,4,1289,2,1,1,211,Gold Customer
2782,170,5,3450,1,2,3,123,Bronze Customer
2783,73,11,2757,2,4,2,242,Gold Customer
2784,74,3,1075,2,1,1,211,Gold Customer
2785,45,6,3411,2,3,3,233,Gold Customer
2786,3,6,2718,4,3,2,432,Platinum Customer
2788,44,11,9061,2,4,4,244,Gold Customer
2789,24,2,549,3,1,1,311,Gold Customer
2790,77,3,903,1,1,1,111,Bronze Customer
2791,14,6,5887,3,3,4,334,Silver Customer
2792,218,3,1888,1,1,2,112,Bronze Customer
2793,34,7,3730,3,3,3,333,Silver Customer
2794,5,7,6417,4,3,4,434,Platinum Customer
2795,225,2,1208,1,1,1,111,Bronze Customer
2796,8,7,3816,4,3,3,433,Platinum Customer
2798,154,5,799,1,2,1,121,Bronze Customer
2800,41,5,352,2,2,1,221,Gold Customer
2802,172,3,456,1,1,1,111,Bronze Customer
2803,30,6,2743,3,3,2,332,Silver Customer
2806,68,8,3420,2,4,3,243,Gold Customer
2807,353,1,133,1,1,1,111,Bronze Customer
2808,6,5,5190,4,2,4,424,Platinum Customer
2809,83,3,1182,1,1,1,111,Bronze Customer
2811,25,5,2448,3,2,2,322,Silver Customer
2813,204,4,2395,1,1,2,112,Bronze Customer
2814,13,4,3232,3,1,3,313,Silver Customer
2816,8,10,5878,4,4,4,444,Platinum Customer
2817,15,3,1616,3,1,1,311,Gold Customer
2819,162,4,2500,1,1,2,112,Bronze Customer
2820,58,7,4695,2,3,4,234,Gold Customer
2821,51,5,1471,2,2,1,221,Gold Customer
2823,12,4,1636,3,1,1,311,Gold Customer
2824,122,6,5278,1,3,4,134,Bronze Customer
2825,112,4,1854,1,1,2,112,Bronze Customer
2829,144,2,1747,1,1,1,111,Bronze Customer
2830,95,5,2490,1,2,2,122,Bronze Customer
2831,14,5,3975,3,2,3,323,Silver Customer
2832,23,8,3531,3,4,3,343,Silver Customer
2836,13,9,4508,3,4,4,344,Silver Customer
2838,15,3,1554,3,1,1,311,Gold Customer
2839,17,8,2693,3,4,2,342,Silver Customer
2840,16,4,811,3,1,1,311,Gold Customer
2843,20,6,4117,3,3,4,334,Silver Customer
2846,15,3,799,3,1,1,311,Gold Customer
2847,44,7,4509,2,3,4,234,Gold Customer
2848,13,4,3121,3,1,3,313,Silver Customer
2851,9,8,4113,3,4,4,344,Silver Customer
2852,25,6,3954,3,3,3,333,Silver Customer
2853,81,8,4610,1,4,4,144,Bronze Customer
2855,39,2,63,2,1,1,211,Gold Customer
2856,6,7,5583,4,3,4,434,Platinum Customer
2857,113,6,5373,1,3,4,134,Bronze Customer
2859,10,8,4153,3,4,4,344,Silver Customer
2861,73,8,4518,2,4,4,244,Gold Customer
2862,14,5,1870,3,2,2,322,Silver Customer
2863,175,1,167,1,1,1,111,Bronze Customer
2864,17,4,3023,3,1,3,313,Silver Customer
2865,0,7,5283,4,3,4,434,Platinum Customer
2868,25,4,2129,3,1,2,312,Silver Customer
2871,20,6,2345,3,3,2,332,Silver Customer
2872,24,7,3109,3,3,3,333,Silver Customer
2873,104,3,2127,1,1,2,112,Bronze Customer
2874,60,11,7910,2,4,4,244,Gold Customer
2875,35,4,3231,3,1,3,313,Silver Customer
2877,41,9,4947,2,4,4,244,Gold Customer
2878,0,3,784,4,1,1,411,Silver Customer
2879,14,8,5572,3,4,4,344,Silver Customer
2880,18,8,4772,3,4,4,344,Silver Customer
2881,72,6,3646,2,3,3,233,Gold Customer
2882,294,2,1486,1,1,1,111,Bronze Customer
2883,49,7,5553,2,3,4,234,Gold Customer
2885,94,9,4839,1,4,4,144,Bronze Customer
2887,24,9,6202,3,4,4,344,Silver Customer
2888,29,6,5055,3,3,4,334,Silver Customer
2891,62,7,4629,2,3,4,234,Gold Customer
2892,12,5,4015,3,2,3,323,Silver Customer
2895,258,2,950,1,1,1,111,Bronze Customer
2896,194,2,1319,1,1,1,111,Bronze Customer
2897,46,5,2828,2,2,3,223,Gold Customer
2899,30,6,2554,3,3,2,332,Silver Customer
2900,61,3,2041,2,1,2,212,Gold Customer
2902,196,2,899,1,1,1,111,Bronze Customer
2903,26,3,1370,3,1,1,311,Gold Customer
2904,23,7,3163,3,3,3,333,Silver Customer
2906,45,4,1408,2,1,1,211,Gold Customer
2908,1,6,2066,4,3,2,432,Platinum Customer
2909,83,7,4644,1,3,4,134,Bronze Customer
2910,87,7,2752,1,3,2,132,Bronze Customer
2911,283,2,687,1,1,1,111,Bronze Customer
2913,89,6,1548,1,3,1,131,Bronze Customer
2914,12,12,6835,3,4,4,344,Silver Customer
2915,33,7,1661,3,3,1,331,Silver Customer
2916,24,7,2509,3,3,2,332,Silver Customer
2922,1,5,3257,4,2,3,423,Platinum Customer
2924,64,6,2561,2,3,2,232,Gold Customer
2925,93,5,2770,1,2,2,122,Bronze Customer
2926,143,4,1341,1,1,1,111,Bronze Customer
2927,99,3,2440,1,1,2,112,Bronze Customer
2929,1,9,6692,4,4,4,444,Platinum Customer
2930,71,6,3166,2,3,3,233,Gold Customer
2931,57,6,1700,2,3,1,231,Gold Customer
2932,19,10,5823,3,4,4,344,Silver Customer
2933,95,5,1241,1,2,1,121,Bronze Customer
2934,61,6,3777,2,3,3,233,Gold Customer
2936,59,7,5550,2,3,4,234,Gold Customer
2937,7,7,6294,4,3,4,434,Platinum Customer
2938,125,5,4655,1,2,4,124,Bronze Customer
2944,30,6,1458,3,3,1,331,Silver Customer
2948,111,5,2670,1,2,2,122,Bronze Customer
2950,75,3,645,2,1,1,211,Gold Customer
2951,85,9,4729,1,4,4,144,Bronze Customer
2952,27,5,2543,3,2,2,322,Silver Customer
2953,75,5,2881,2,2,3,223,Gold Customer
2954,6,5,2244,4,2,2,422,Platinum Customer
2955,19,8,4306,3,4,4,344,Silver Customer
2956,97,7,2683,1,3,2,132,Bronze Customer
2957,98,3,2844,1,1,3,113,Bronze Customer
2958,4,6,1850,4,3,2,432,Platinum Customer
2959,134,3,1835,1,1,2,112,Bronze Customer
2960,88,3,2935,1,1,3,113,Bronze Customer
2961,2,6,6234,4,3,4,434,Platinum Customer
2962,77,3,444,1,1,1,111,Bronze Customer
2964,168,2,2411,1,1,2,112,Bronze Customer
2966,32,5,2629,3,2,2,322,Silver Customer
2967,10,3,2466,3,1,2,312,Silver Customer
2968,171,7,1644,1,3,1,131,Bronze Customer
2970,98,4,1111,1,1,1,111,Bronze Customer
2971,27,3,1511,3,1,1,311,Gold Customer
2973,93,4,2016,1,1,2,112,Bronze Customer
2974,159,2,255,1,1,1,111,Bronze Customer
2975,169,3,2020,1,1,2,112,Bronze Customer
2976,6,4,3521,4,1,3,413,Platinum Customer
2978,147,3,827,1,1,1,111,Bronze Customer
2979,114,4,2582,1,1,2,112,Bronze Customer
2980,15,6,2573,3,3,2,332,Silver Customer
2981,52,6,1260,2,3,1,231,Gold Customer
2982,117,7,6366,1,3,4,134,Bronze Customer
2983,129,5,3344,1,2,3,123,Bronze Customer
2984,158,4,3820,1,1,3,113,Bronze Customer
2985,38,10,6308,2,4,4,244,Gold Customer
2990,14,7,2584,3,3,2,332,Silver Customer
2991,75,6,2602,2,3,2,232,Gold Customer
2992,9,8,6871,3,4,4,344,Silver Customer
2993,9,8,5400,3,4,4,344,Silver Customer
2994,15,3,179,3,1,1,311,Gold Customer
2996,21,3,1751,3,1,1,311,Gold Customer
2997,31,6,2035,3,3,2,332,Silver Customer
2998,66,3,2511,2,1,2,212,Gold Customer
3000,42,4,3354,2,1,3,213,Gold Customer
3001,104,4,3378,1,1,3,113,Bronze Customer
3002,44,6,1784,2,3,1,231,Gold Customer
3003,111,9,5168,1,4,4,144,Bronze Customer
3004,113,5,3550,1,2,3,123,Bronze Customer
3005,189,3,2602,1,1,2,112,Bronze Customer
3007,3,7,4500,4,3,4,434,Platinum Customer
3011,35,4,1349,3,1,1,311,Gold Customer
3013,4,9,3849,4,4,3,443,Platinum Customer
3015,46,9,6616,2,4,4,244,Gold Customer
3016,0,5,4253,4,2,4,424,Platinum Customer
3017,176,4,3281,1,1,3,113,Bronze Customer
3019,64,3,1138,2,1,1,211,Gold Customer
3020,22,11,2638,3,4,2,342,Silver Customer
3023,132,4,661,1,1,1,111,Bronze Customer
3025,125,2,1652,1,1,1,111,Bronze Customer
3026,92,5,1434,1,2,1,121,Bronze Customer
3027,31,5,1393,3,2,1,321,Silver Customer
3028,53,4,2978,2,1,3,213,Gold Customer
3029,121,4,1922,1,1,2,112,Bronze Customer
3030,24,7,2713,3,3,2,332,Silver Customer
3031,2,5,2910,4,2,3,423,Platinum Customer
3032,40,7,6183,2,3,4,234,Gold Customer
3033,158,2,1418,1,1,1,111,Bronze Customer
3034,48,5,2661,2,2,2,222,Gold Customer
3035,38,5,2429,2,2,2,222,Gold Customer
3036,156,5,3750,1,2,3,123,Bronze Customer
3037,185,3,1404,1,1,1,111,Bronze Customer
3040,345,1,1702,1,1,1,111,Bronze Customer
3041,124,2,1211,1,1,1,111,Bronze Customer
3042,11,6,1629,3,3,1,331,Silver Customer
3044,4,9,5793,4,4,4,444,Platinum Customer
3045,65,5,4393,2,2,4,224,Gold Customer
3046,228,4,3172,1,1,3,113,Bronze Customer
3047,34,5,3909,3,2,3,323,Silver Customer
3048,4,12,6996,4,4,4,444,Platinum Customer
3054,2,5,3330,4,2,3,423,Platinum Customer
3056,19,4,1246,3,1,1,311,Gold Customer
3058,24,5,5935,3,2,4,324,Silver Customer
3060,29,11,5684,3,4,4,344,Silver Customer
3061,59,9,3232,2,4,3,243,Gold Customer
3062,46,6,2857,2,3,3,233,Gold Customer
3063,92,4,263,1,1,1,111,Bronze Customer
3064,55,7,2410,2,3,2,232,Gold Customer
3065,5,5,1367,4,2,1,421,Platinum Customer
3066,164,4,1516,1,1,1,111,Bronze Customer
3067,39,6,3575,2,3,3,233,Gold Customer
3068,79,6,3084,1,3,3,133,Bronze Customer
3069,70,3,1775,2,1,1,211,Gold Customer
3070,119,4,399,1,1,1,111,Bronze Customer
3071,158,4,473,1,1,1,111,Bronze Customer
3072,67,7,3373,2,3,3,233,Gold Customer
3073,251,3,1264,1,1,1,111,Bronze Customer
3074,10,7,4781,3,3,4,334,Silver Customer
3076,209,4,1904,1,1,2,112,Bronze Customer
3077,16,7,3672,3,3,3,333,Silver Customer
3078,169,3,1750,1,1,1,111,Bronze Customer
3079,131,4,1903,1,1,2,112,Bronze Customer
3080,4,9,4665,4,4,4,444,Platinum Customer
3084,15,6,3082,3,3,3,333,Silver Customer
3087,84,6,3708,1,3,3,133,Bronze Customer
3089,27,4,3618,3,1,3,313,Silver Customer
3090,198,5,3132,1,2,3,123,Bronze Customer
3091,307,2,1323,1,1,1,111,Bronze Customer
3093,68,9,2964,2,4,3,243,Gold Customer
3096,15,3,2717,3,1,2,312,Silver Customer
3097,60,3,2427,2,1,2,212,Gold Customer
3098,38,4,2968,2,1,3,213,Gold Customer
3101,61,3,470,2,1,1,211,Gold Customer
3102,106,4,2883,1,1,3,113,Bronze Customer
3103,59,8,5040,2,4,4,244,Gold Customer
3104,49,5,3491,2,2,3,223,Gold Customer
3105,10,6,4916,3,3,4,334,Silver Customer
3108,53,7,5916,2,3,4,234,Gold Customer
3109,169,5,3080,1,2,3,123,Bronze Customer
3110,17,3,1429,3,1,1,311,Gold Customer
3111,48,4,1381,2,1,1,211,Gold Customer
3112,11,8,3035,3,4,3,343,Silver Customer
3113,109,8,4144,1,4,4,144,Bronze Customer
3114,3,4,1942,4,1,2,412,Platinum Customer
3115,195,5,4020,1,2,3,123,Bronze Customer
3117,25,9,8531,3,4,4,344,Silver Customer
3118,12,9,6243,3,4,4,344,Silver Customer
3120,20,7,4179,3,3,4,334,Silver Customer
3121,48,6,3164,2,3,3,233,Gold Customer
3123,0,4,1248,4,1,1,411,Silver Customer
3124,38,3,401,2,1,1,211,Gold Customer
3125,9,4,1702,3,1,1,311,Gold Customer
3126,40,8,4916,2,4,4,244,Gold Customer
3127,35,4,3898,3,1,3,313,Silver Customer
3128,104,5,3687,1,2,3,123,Bronze Customer
3129,16,5,3590,3,2,3,323,Silver Customer
3130,0,5,3792,4,2,3,423,Platinum Customer
3132,23,5,3426,3,2,3,323,Silver Customer
3133,11,6,2323,3,3,2,332,Silver Customer
3135,121,7,3983,1,3,3,133,Bronze Customer
3136,25,4,1210,3,1,1,311,Gold Customer
3138,69,4,3168,2,1,3,213,Gold Customer
3139,11,3,1783,3,1,1,311,Gold Customer
3140,40,3,673,2,1,1,211,Gold Customer
3141,70,7,1696,2,3,1,231,Gold Customer
3142,12,4,900,3,1,1,311,Gold Customer
3143,20,11,3361,3,4,3,343,Silver Customer
3144,64,3,665,2,1,1,211,Gold Customer
3145,68,6,4067,2,3,3,233,Gold Customer
3146,54,8,6856,2,4,4,244,Gold Customer
3150,87,7,1234,1,3,1,131,Bronze Customer
3152,11,6,2168,3,3,2,332,Silver Customer
3153,127,5,4732,1,2,4,124,Bronze Customer
3154,14,7,2243,3,3,2,332,Silver Customer
3155,43,4,1250,2,1,1,211,Gold Customer
3158,16,6,2532,3,3,2,332,Silver Customer
3160,52,4,2307,2,1,2,212,Gold Customer
3162,110,2,2133,1,1,2,112,Bronze Customer
3163,14,6,1496,3,3,1,331,Silver Customer
3164,98,5,2601,1,2,2,122,Bronze Customer
